change_type,entity_type,category,ticker,name,horizon_months,previous_rank,current_rank,rank_delta,previous_return,current_return,return_delta,previous_report_date,current_report_date,detail
within_category,stock,"Crop inputs, equipment, and irrigation",DE,Deere,12,6,3,3,0.178417762624,0.286890565425,0.108472802801,2026-08-20,2026-08-27,"Deere moved from rank #6 to #3 within Crop inputs, equipment, and irrigation at 12 months; return +17.8% to +28.7%."
within_category,stock,"Crop inputs, equipment, and irrigation",DE,Deere,24,3,2,1,0.558361738104,0.687696154051,0.129334415947,2026-08-20,2026-08-27,"Deere moved from rank #3 to #2 within Crop inputs, equipment, and irrigation at 24 months; return +55.8% to +68.8%."
within_category,stock,"Crop inputs, equipment, and irrigation",DE,Deere,3,2,2,0,0.0359882953288,0.198624832354,0.162636537025,2026-08-20,2026-08-27,"Deere moved from rank #2 to #2 within Crop inputs, equipment, and irrigation at 3 months; return +3.6% to +19.9%."
within_category,stock,"Crop inputs, equipment, and irrigation",MOS,Mosaic,12,11,11,0,-0.314946070878,-0.278590624067,0.036355446811,2026-08-20,2026-08-27,"Mosaic moved from rank #11 to #11 within Crop inputs, equipment, and irrigation at 12 months; return -31.5% to -27.9%."
within_category,stock,"Crop inputs, equipment, and irrigation",MOS,Mosaic,24,11,11,0,-0.184519442406,-0.163724472136,0.02079497027,2026-08-20,2026-08-27,"Mosaic moved from rank #11 to #11 within Crop inputs, equipment, and irrigation at 24 months; return -18.5% to -16.4%."
within_category,stock,"Crop inputs, equipment, and irrigation",MOS,Mosaic,3,3,7,-4,0.0169258920403,0.0185497470489,0.0016238550086,2026-08-20,2026-08-27,"Mosaic moved from rank #3 to #7 within Crop inputs, equipment, and irrigation at 3 months; return +1.7% to +1.9%."
within_category,stock,"Crop inputs, equipment, and irrigation",NTR,Nutrien,12,4,5,-1,0.235974754558,0.265428915248,0.02945416069,2026-08-20,2026-08-27,"Nutrien moved from rank #4 to #5 within Crop inputs, equipment, and irrigation at 12 months; return +23.6% to +26.5%."
within_category,stock,"Crop inputs, equipment, and irrigation",NTR,Nutrien,24,5,5,0,0.50641025641,0.519611890999,0.013201634589,2026-08-20,2026-08-27,"Nutrien moved from rank #5 to #5 within Crop inputs, equipment, and irrigation at 24 months; return +50.6% to +52.0%."
within_category,stock,"Crop inputs, equipment, and irrigation",NTR,Nutrien,3,4,5,-1,0.00556268720582,0.0710024734468,0.065439786241,2026-08-20,2026-08-27,"Nutrien moved from rank #4 to #5 within Crop inputs, equipment, and irrigation at 3 months; return +0.6% to +7.1%."
within_category,stock,"Crop inputs, equipment, and irrigation",VMI,Valmont Industries,12,3,4,-1,0.329846238331,0.274223278925,-0.055622959406,2026-08-20,2026-08-27,"Valmont Industries moved from rank #3 to #4 within Crop inputs, equipment, and irrigation at 12 months; return +33.0% to +27.4%."
within_category,stock,"Crop inputs, equipment, and irrigation",VMI,Valmont Industries,24,2,3,-1,0.724207903168,0.667645619187,-0.056562283981,2026-08-20,2026-08-27,"Valmont Industries moved from rank #2 to #3 within Crop inputs, equipment, and irrigation at 24 months; return +72.4% to +66.8%."
within_category,stock,"Crop inputs, equipment, and irrigation",VMI,Valmont Industries,3,9,10,-1,-0.0378059440559,-0.0867175981772,-0.0489116541213,2026-08-20,2026-08-27,"Valmont Industries moved from rank #9 to #10 within Crop inputs, equipment, and irrigation at 3 months; return -3.8% to -8.7%."
within_category,stock,"Crop inputs, equipment, and irrigation",YARIY,Yara International,12,5,6,-1,0.202600216685,0.212121212121,0.009520995436,2026-08-20,2026-08-27,"Yara International moved from rank #5 to #6 within Crop inputs, equipment, and irrigation at 12 months; return +20.3% to +21.2%."
within_category,stock,"Crop inputs, equipment, and irrigation",YARIY,Yara International,24,4,6,-2,0.542738012509,0.50917743032,-0.033560582189,2026-08-20,2026-08-27,"Yara International moved from rank #4 to #6 within Crop inputs, equipment, and irrigation at 24 months; return +54.3% to +50.9%."
within_category,stock,"Crop inputs, equipment, and irrigation",YARIY,Yara International,3,11,11,0,-0.223233030091,-0.179600886918,0.043632143173,2026-08-20,2026-08-27,"Yara International moved from rank #11 to #11 within Crop inputs, equipment, and irrigation at 3 months; return -22.3% to -18.0%."
within_category,stock,"Fuel blending, refining, and retail",CASY,Casey's General Stores,12,5,5,0,0.628683846588,0.619779646391,-0.008904200197,2026-08-20,2026-08-27,"Casey's General Stores moved from rank #5 to #5 within Fuel blending, refining, and retail at 12 months; return +62.9% to +62.0%."
within_category,stock,"Fuel blending, refining, and retail",CASY,Casey's General Stores,24,2,2,0,1.23080411931,1.16409266409,-0.06671145522,2026-08-20,2026-08-27,"Casey's General Stores moved from rank #2 to #2 within Fuel blending, refining, and retail at 24 months; return +123.1% to +116.4%."
within_category,stock,"Fuel blending, refining, and retail",CASY,Casey's General Stores,3,8,8,0,-0.0191903907286,0.0289910502563,0.0481814409849,2026-08-20,2026-08-27,"Casey's General Stores moved from rank #8 to #8 within Fuel blending, refining, and retail at 3 months; return -1.9% to +2.9%."
within_category,stock,"Fuel blending, refining, and retail",CVI,CVR Energy,12,8,8,0,0.270335756317,0.353279242732,0.082943486415,2026-08-20,2026-08-27,"CVR Energy moved from rank #8 to #8 within Fuel blending, refining, and retail at 12 months; return +27.0% to +35.3%."
within_category,stock,"Fuel blending, refining, and retail",CVI,CVR Energy,24,6,6,0,0.507186858316,0.643267651888,0.136080793572,2026-08-20,2026-08-27,"CVR Energy moved from rank #6 to #6 within Fuel blending, refining, and retail at 24 months; return +50.7% to +64.3%."
within_category,stock,"Fuel blending, refining, and retail",CVI,CVR Energy,3,5,5,0,0.0961768219833,0.250156152405,0.153979330422,2026-08-20,2026-08-27,"CVR Energy moved from rank #5 to #5 within Fuel blending, refining, and retail at 3 months; return +9.6% to +25.0%."
within_category,stock,"Fuel blending, refining, and retail",DINO,HF Sinclair,12,3,3,0,1.03090792015,0.924626121635,-0.106281798515,2026-08-20,2026-08-27,"HF Sinclair moved from rank #3 to #3 within Fuel blending, refining, and retail at 12 months; return +103.1% to +92.5%."
within_category,stock,"Fuel blending, refining, and retail",DINO,HF Sinclair,24,4,4,0,1.00169240533,1.04145516074,0.03976275541,2026-08-20,2026-08-27,"HF Sinclair moved from rank #4 to #4 within Fuel blending, refining, and retail at 24 months; return +100.2% to +104.1%."
within_category,stock,"Fuel blending, refining, and retail",DINO,HF Sinclair,3,4,3,1,0.330427446569,0.417743830787,0.087316384218,2026-08-20,2026-08-27,"HF Sinclair moved from rank #4 to #3 within Fuel blending, refining, and retail at 3 months; return +33.0% to +41.8%."
within_category,stock,"Fuel blending, refining, and retail",MPC,Marathon Petroleum,12,2,2,0,1.17555180316,1.03648321997,-0.13906858319,2026-08-20,2026-08-27,"Marathon Petroleum moved from rank #2 to #2 within Fuel blending, refining, and retail at 12 months; return +117.6% to +103.6%."
within_category,stock,"Fuel blending, refining, and retail",MPC,Marathon Petroleum,24,3,3,0,1.10215022435,1.13237977515,0.0302295508,2026-08-20,2026-08-27,"Marathon Petroleum moved from rank #3 to #3 within Fuel blending, refining, and retail at 24 months; return +110.2% to +113.2%."
within_category,stock,"Fuel blending, refining, and retail",MPC,Marathon Petroleum,3,1,1,0,0.396253434996,0.466383323214,0.070129888218,2026-08-20,2026-08-27,"Marathon Petroleum moved from rank #1 to #1 within Fuel blending, refining, and retail at 3 months; return +39.6% to +46.6%."
